url	passage	tokenid	token	lexeme
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.8_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.9	Aegisthus	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.10	Atreum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.11	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.12	Agamemnonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.13	Atrei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.14	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.14_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.15	Orestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.16	Aegisthum	ls.n1181:Aegisthus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.17	Thyestis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.18	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.2	244_237.2.18_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.0	Megapenthes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.1	Proeti	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.3	Perseum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.4	Iouis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.5	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.6	Danaes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.7	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.8	propter	ls.n38952:propter
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.9	patris	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.10	mortem	ls.n29724:mors
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.10_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.11	Abas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.12	propter	ls.n38952:propter
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.13	patrem	ls.n34096:pater
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.14	Lynceum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.15	Megapenthem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.16	occidit	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.16_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.17	Phegeus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.18	Alphei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.19	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.20	Alphesiboeae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.21	filiae	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.22	suae	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.23	filiam	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.3	244_237.3.23_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.0	Amphion	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.1	Terei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.3	aui	ls.n4730:avus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.3	aui	ls.n4714:avis
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.4	sui	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.4	sui	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.5	filios	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.5_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.6	Atreus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.7	Pelopis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.8	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.9	Tantalum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.10	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.11	Plisthenem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.12	Thyestis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.13	filios	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.14	infantes	ls.n23109:infans
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.15	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.16	epulis	ls.n16047:epulum
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.17	Thyesti	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.18	apposuit	ls.n3177:appono
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.18_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.19	Hyllus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.20	Herculis	ls.n20511:Hercules
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.21	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.22	Sthenelum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.23	Electryonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.24	proaui	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.25	sui	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.25	sui	ls.n46498:sui
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.26	fratrem	ls.n18705:frater
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.4	244_237.4.26_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.0	Medus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.1	Aegei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.3	Persen	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.4	Aeetae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.5	fratrem	ls.n18705:frater
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.6	Solis	ls.n44583:sol
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.6	Solis	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.7	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.7_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.8	Daedalus	ls.n12263:Daedalus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.9	Eupalami	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.10	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.11	Perdicem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.12	sororis	ls.n44798:soror
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.13	suae	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.14	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.15	propter	ls.n38952:propter
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.16	artificii	ls.n3816:artificium
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.17	inuidiam	ls.n24762:invidia
https://lingualatina.github.io/texts/browsable/hyginus/244_237/	244_237.5	244_237.5.17_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.0	QUI	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.0	QUI	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.1	SOCEROS	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.2	ET	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.3	GENEROS	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.4	OCCIDERUNT	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.title	245_237.title.4_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.0	Iason	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.1	Aesonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.9	Phlegyonam	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.9_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.10	Pelops	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.11	Tantali	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.12	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.13	Oenomaum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.14	Martis	ls.n28088:Mars
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.15	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.1	245_237.1.15_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.0	Qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.0	Qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.1	generos	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.2	suos	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.3	occiderunt	ls.n32088:occido1
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.3_0	:	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.4	Phegeus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.5	Alphei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.6	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.7	Alcmaeonem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.8	Amphiarai	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.9	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.9_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.10	idem	ls.n21343:idem
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.11	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.12	Eurypylum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.12_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.13	Aeeta	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.14	Solis	ls.n44583:sol
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.14	Solis	ls.n44608:soleo
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.15	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.16	Phrixum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.17	Athamantis	ls.n4239:Athamas
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.18	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/245_237/	245_237.2	245_237.2.18_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.0	QUI	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.0	QUI	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.1	FILIOS	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.2	SUOS	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.3	IN	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.4	EPULIS	ls.n16047:epulum
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.5	CONSUMPSERUNT	ls.n10701:consumo
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.title	246_237.title.5_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.0	Tereus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.1	Martis	ls.n28088:Mars
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.3	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.4	Progne	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.5	Ityn	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.5_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.6	Thyestes	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.7	Pelopis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.8	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.10	Tantalum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.11	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.12	Plisthenem	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.12_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.13	Clymenus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.14	Schoenei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.15	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.16	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.17	Harpalyce	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.18	filia	ls.n18173:filia
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.19	filium	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.20	suum	ls.n47174:suus
https://lingualatina.github.io/texts/browsable/hyginus/246_237/	246_237.1	246_237.1.20_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.0	QUI	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.0	QUI	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.1	A	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.2	CANIBUS	ls.n6506:canis1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.3	CONSUMPTI	ls.n10701:consumo
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.4	SUNT	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.title	247_237.title.4_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.0	Actaeon	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.1	Aristaei	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.2_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.3	Thasius	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.4	Delo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.4_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.5	Ani	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.6	sacerdotis	ls.n42158:sacerdos1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.7	Apollinis	ls.n3063:Apollo
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.8	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.8_0	;	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.9	ex	ls.n16519:ex
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.10	eo	ls.n25029:is
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.10	eo	ls.n15868:eo1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.11	Delo	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.12	nullus	ls.n31390:nullus
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.13	canis	ls.n6506:canis1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.13	canis	ls.n6524:cano
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.14	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.14_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.15	Euripides	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.16	tragoediarum	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.17	scriptor	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.18	in	ls.n22111:in1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.19	templo	ls.n47727:templum
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.20	consumptus	ls.n10701:consumo
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.21	est	ls.n46529:sum1
https://lingualatina.github.io/texts/browsable/hyginus/247_237/	247_237.1	247_237.1.21_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.0	QUI	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.0	QUI	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.1	AB	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.2	APRO	ls.n2976:aper1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.3	PERCUSSI	ls.n34771:percutio
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.4	INTERIERUNT	ls.n24288:interitus1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.4	INTERIERUNT	ls.n24241:intereo
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.title	248_237.title.4_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.0	Adonis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.1	Cinyrae	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.2	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.2_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.3	Ancaeus	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.4	Lycurgi	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.5	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.6	a	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.7	Calydonio	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.7_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.8	Idmon	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.9	Apollinis	ls.n3063:Apollo
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.10	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.10_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.11	qui	ls.n40242:quis1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.11	qui	ls.n40103:qui1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.12	stramentatum	ls.n45502:stramentor
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.13	exierat	ls.n16804:exeo
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.14	cum	ls.n11872:cum1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.15	Argonautis	ls.n3577:Argonautae
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.16	apud	ls.n3250:apud
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.17	Lycum	ls.n27366:Lycus
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.18	regem	ls.n41625:rex1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.18_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.19	Hyas	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.20	ab	ls.n4:ab
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.21	apro	ls.n2976:aper1
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.22	uel	ls.n50326:vel
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.23	leone	ls.n26265:leo2
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.23_0	,	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.24	Atlantis	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.25	et	ls.n16278:et
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.26	Pleiones	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.27	filius	ls.n18185:filius
https://lingualatina.github.io/texts/browsable/hyginus/248_237/	248_237.1	248_237.1.27_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/249_237/	249_237.title	249_237.title.0	FACES	ls.n17843:fax
https://lingualatina.github.io/texts/browsable/hyginus/249_237/	249_237.title	249_237.title.1	SCELERATAE	ls.n42910:scelero
https://lingualatina.github.io/texts/browsable/hyginus/249_237/	249_237.title	249_237.title.1_0	.	ls.null
https://lingualatina.github.io/texts/browsable/hyginus/249_237/	249_237.1	249_237.1.0	Facem	ls.n17843:fax
